OG_name,OG size (number of genomes),OG size (total number of genes),CAI_mean,knum,knum_description,Ecoli_APEC_O1,Ecoli_JJ1886,Ecoli_UMN026,Sboydii_Sb227,Sflexneri_5_8401
OG_4506,2,2,0.406,K01714;K22397,"K01714 (4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7], https://www.genome.jp/entry/K01714);K22397 (2-dehydro-3-deoxy-D-pentonate aldolase [EC:4.1.2.28], https://www.genome.jp/entry/K22397)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4723,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4701,,
OG_4507,2,2,0.25,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4724,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4702,,
OG_4508,2,2,0.332,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4725,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4703,,
OG_4509,2,2,0.331,K14587,"K14587 (protein sgcE [EC:5.1.3.-], https://www.genome.jp/entry/K14587)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4726,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4704,,
OG_4510,2,2,0.328,K02821,"K02821 (ascorbate PTS system EIIA or EIIAB component [EC:2.7.1.194], https://www.genome.jp/entry/K02821)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4727,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4705,,
OG_4511,2,2,0.35,K06971,"K06971 (uncharacterized protein, https://www.genome.jp/entry/K06971)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4728,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4706,,
OG_4512,2,2,0.36,K02775,"K02775 (galactitol PTS system EIIC component, https://www.genome.jp/entry/K02775)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4729,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4707,,
OG_4513,2,2,0.387,K02774,"K02774 (galactitol PTS system EIIB component [EC:2.7.1.200], https://www.genome.jp/entry/K02774)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4730,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4708,,
OG_4514,2,2,0.324,K20609,"K20609 (putative aminopeptidase [EC:3.4.11.-], https://www.genome.jp/entry/K20609)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4731,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4709,,
OG_4515,2,2,0.35,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4733,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4710,,
OG_4516,2,2,0.281,K03824,"K03824 (putative acetyltransferase [EC:2.3.1.-], https://www.genome.jp/entry/K03824)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4734,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4711,,
OG_4517,2,2,0.383,K09982,"K09982 (uncharacterized protein, https://www.genome.jp/entry/K09982)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4735,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4712,,
OG_4518,2,2,0.292,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4738,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4713,,
OG_4519,3,3,0.449,K03299;K16321,"K03299 (gluconate:H+ symporter, GntP family, https://www.genome.jp/entry/K03299);K16321 (high-affinity gluconate transporter, https://www.genome.jp/entry/K16321)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4753,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4727,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4451
OG_4520,3,3,0.316,K07559,"K07559 (putative RNA 2'-phosphotransferase [EC:2.7.1.-], https://www.genome.jp/entry/K07559)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4763,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4738,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4441
OG_4521,3,3,0.33,K23241,"K23241 (MFS transporter, DHA1 family, multidrug resistance protein, https://www.genome.jp/entry/K23241)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4770,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4745,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_4580,
OG_4522,2,2,0.358,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4772,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4747,,
OG_4523,2,2,0.17,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_4773,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4748,,
OG_4524,1,3,0.243,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_498;Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_499;Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_500,,,
OG_4525,3,3,0.283,K07126,"K07126 (uncharacterized protein, https://www.genome.jp/entry/K07126)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_620,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_717,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_721
OG_4526,3,3,0.249,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_621,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_718,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_720
OG_4527,3,3,0.3,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_622,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_719,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_719
OG_4528,4,4,0.338,K04045,"K04045 (molecular chaperone HscC, https://www.genome.jp/entry/K04045)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_623,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_720,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_523,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_718
OG_4529,3,3,0.315,K03710;K11922,"K03710 (GntR family transcriptional regulator, https://www.genome.jp/entry/K03710);K11922 (GntR family transcriptional regulator, mannosyl-D-glycerate transport/metabolism system repressor, https://www.genome.jp/entry/K11922)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_697,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_592,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_649
OG_4530,2,2,0.336,K02768;K11200,"K02768 (fructose PTS system EIIA component [EC:2.7.1.202], https://www.genome.jp/entry/K02768);K11200 (2-O-A-mannosyl-D-glycerate PTS system EIIABC component [EC:2.7.1.195], https://www.genome.jp/entry/K11200)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_698,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_593,
OG_4531,2,2,0.316,K15524,"K15524 (2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate hydrolase [EC:3.2.1.-], https://www.genome.jp/entry/K15524)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_699,,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_646
OG_4532,4,4,0.398,K02035;K13889,"K02035 (peptide/nickel transport system substrate-binding protein, https://www.genome.jp/entry/K02035);K13889 (glutathione transport system substrate-binding protein, https://www.genome.jp/entry/K13889)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_791,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_981,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_730,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_870
OG_4533,2,2,0.276,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_854,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1447,
OG_4534,2,2,0.383,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_855,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1450,
OG_4535,2,2,0.396,K06907,"K06907 (Bacteriophage tail sheath protein, https://www.genome.jp/entry/K06907)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_857,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1454,
OG_4536,2,2,0.384,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_859,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1456,
OG_4537,2,2,0.324,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_860,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1457,
OG_4538,2,2,0.33,K06906,"K06906 (phage tail protein, https://www.genome.jp/entry/K06906)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_861,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1458,
OG_4539,2,2,0.254,K14060;K21528,"K14060 (putative DNA-invertase from lambdoid prophage Rac, https://www.genome.jp/entry/K14060);K21528 (Enterobacteriaceae phage serine recombinase [EC:3.1.22.- 6.5.1.-], https://www.genome.jp/entry/K21528)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_862,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1459,
OG_4540,2,2,0.31,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_865,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1461,
OG_4541,2,2,0.393,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_871,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1468,
OG_4542,2,2,0.359,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_872,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1469,
OG_4543,2,2,0.295,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_874,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1470,
OG_4544,2,2,0.357,K17733,"K17733 (peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-], https://www.genome.jp/entry/K17733)",,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_875,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1471,
OG_4545,2,2,0.282,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_876,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1472,
OG_4546,2,2,0.368,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_878,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1474,
OG_4547,2,2,0.423,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_879,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1475,
OG_4548,2,2,0.487,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_881,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1478,
OG_4549,2,2,0.261,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_887,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1482,
OG_4550,2,2,0.4,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_889,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_767,
OG_4551,2,2,0.358,,,,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_897,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1487,
OG_4552,2,2,0.358,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1055,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2314,
OG_4553,1,4,0.298,K07497,"K07497 (putative transposase, https://www.genome.jp/entry/K07497)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1088;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1656;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2808;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3906,,
OG_4554,2,2,0.28,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1141,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1076
OG_4555,2,2,0.326,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1163,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2157,
OG_4556,2,2,0.318,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1257,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2057,
OG_4557,2,2,0.432,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1262,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_794
OG_4558,1,2,0.444,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1264;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1796,,
OG_4559,2,2,0.338,K22300,"K22300 (HTH-type transcriptional regulator, cell division transcriptional repressor, https://www.genome.jp/entry/K22300)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1265,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_789
OG_4560,2,2,0.292,K22302,"K22302 (transcriptional repressor of cell division inhibition gene dicB, https://www.genome.jp/entry/K22302)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1266,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_788
OG_4561,1,2,0.342,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1267;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1793,,
OG_4562,2,2,0.366,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1272,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_995,
OG_4563,3,3,0.324,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1275,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_992,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2203
OG_4564,2,2,0.426,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1276,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1473
OG_4565,2,2,0.315,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1280,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1670
OG_4566,2,2,0.322,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1281,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1669
OG_4567,2,2,0.394,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1291,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_2045,
OG_4568,1,2,0.393,K26972,"K26972 (Enterobacteria phage tape measure protein, https://www.genome.jp/entry/K26972)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1310;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1383,,
OG_4569,2,2,0.326,K26975,"K26975 (Enterobacteria phage tail tip assembly protein K, https://www.genome.jp/entry/K26975)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1313,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1257,
OG_4570,1,2,0.358,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1337;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_561,,
OG_4571,1,2,0.382,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1338;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_562,,
OG_4572,1,2,0.257,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1339;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_563,,
OG_4573,1,2,0.314,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1361;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_845,,
OG_4574,2,2,0.344,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1429,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1293
OG_4575,2,2,0.328,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1447,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1314
OG_4576,2,2,0.342,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1448,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1980,
OG_4577,3,3,0.409,K18862,"K18862 (small toxic polypeptide LdrA/B/C/D, https://www.genome.jp/entry/K18862)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1462,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1963,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1330
OG_4578,3,3,0.334,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1525,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1899,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1393
OG_4579,3,3,0.275,K03536,"K03536 (ribonuclease P protein component [EC:3.1.26.5], https://www.genome.jp/entry/K03536)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1540,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1881,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1411
OG_4580,3,3,0.382,K14052,"K14052 (putrescine importer, https://www.genome.jp/entry/K14052)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1547,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1874,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1418
OG_4581,3,3,0.401,K01915;K09470,"K01915 (glutamine synthetase [EC:6.3.1.2], https://www.genome.jp/entry/K01915);K09470 (gamma-glutamylputrescine synthase [EC:6.3.1.11], https://www.genome.jp/entry/K09470)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1548,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1873,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1419
OG_4582,2,2,0.312,K07010;K09473,"K07010 (putative glutamine amidotransferase, https://www.genome.jp/entry/K07010);K09473 (gamma-glutamyl-gamma-aminobutyrate hydrolase [EC:3.5.1.94], https://www.genome.jp/entry/K09473)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1549,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1420
OG_4583,2,2,0.342,K14056,"K14056 (HTH-type transcriptional regulator, repressor for puuD, https://www.genome.jp/entry/K14056)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1550,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1871,
OG_4584,3,3,0.454,K09472,"K09472 (4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99], https://www.genome.jp/entry/K09472)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1551,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1870,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1423
OG_4585,3,3,0.451,K09471,"K09471 (gamma-glutamylputrescine oxidase [EC:1.4.3.-], https://www.genome.jp/entry/K09471)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1552,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1869,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1424
OG_4586,3,3,0.44,K00823,"K00823 (4-aminobutyrate aminotransferase [EC:2.6.1.19], https://www.genome.jp/entry/K00823)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1553,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1868,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1425
OG_4587,2,2,0.314,K12942,"K12942 (aminobenzoyl-glutamate transport protein, https://www.genome.jp/entry/K12942)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1575,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1831,
OG_4588,2,2,0.37,K12941,"K12941 (aminobenzoyl-glutamate utilization protein B, https://www.genome.jp/entry/K12941)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1576,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1830,
OG_4589,2,2,0.322,K14057,"K14057 (LysR family transcriptional regulator, regulator of abg operon, https://www.genome.jp/entry/K14057)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1578,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1827,
OG_4590,2,2,0.273,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1596,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1943
OG_4591,2,2,0.32,K03406;K05876,"K03406 (methyl-accepting chemotaxis protein, https://www.genome.jp/entry/K03406);K05876 (methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor, https://www.genome.jp/entry/K05876)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1612,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1922
OG_4592,2,2,0.248,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1634,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1907
OG_4593,3,3,0.351,K23256,"K23256 (NADPH-dependent curcumin reductase [EC:1.3.1.-], https://www.genome.jp/entry/K23256)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1640,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1695,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1900
OG_4594,2,2,0.288,K13654,"K13654 (GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator, https://www.genome.jp/entry/K13654)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1641,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1899
OG_4595,2,2,0.324,K11208,"K11208 (GST-like protein, https://www.genome.jp/entry/K11208)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1645,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1690,
OG_4596,2,2,0.438,K09476;K16076,"K09476 (outer membrane pore protein F, https://www.genome.jp/entry/K09476);K16076 (outer membrane porin protein LC, https://www.genome.jp/entry/K16076)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1665,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1889
OG_4597,3,3,0.283,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1679,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1670,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1877
OG_4598,3,3,0.335,K02031,"K02031 (peptide/nickel transport system ATP-binding protein, https://www.genome.jp/entry/K02031)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1680,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1669,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1876
OG_4599,2,2,0.31,K02033,"K02033 (peptide/nickel transport system permease protein, https://www.genome.jp/entry/K02033)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1682,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1667,
OG_4600,2,2,0.412,K02035,"K02035 (peptide/nickel transport system substrate-binding protein, https://www.genome.jp/entry/K02035)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1683,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1666,
OG_4601,2,2,0.401,K08641,"K08641 (zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22], https://www.genome.jp/entry/K08641)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1684,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1665,
OG_4602,2,2,0.311,K13069,"K13069 (diguanylate cyclase [EC:2.7.7.65], https://www.genome.jp/entry/K13069)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1686,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1872
OG_4603,2,2,0.314,K11531,"K11531 (lsr operon transcriptional repressor, https://www.genome.jp/entry/K11531)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1719,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1697
OG_4604,2,2,0.336,K10558,"K10558 (AI-2 transport system ATP-binding protein, https://www.genome.jp/entry/K10558)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1720,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1698
OG_4605,2,2,0.318,K10556,"K10556 (AI-2 transport system permease protein, https://www.genome.jp/entry/K10556)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1721,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1699
OG_4606,2,2,0.309,K10557,"K10557 (AI-2 transport system permease protein, https://www.genome.jp/entry/K10557)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1722,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1700
OG_4607,2,2,0.361,K08321,"K08321 (3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase [EC:2.3.1.245], https://www.genome.jp/entry/K08321)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1724,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1706
OG_4608,2,2,0.473,K11530,"K11530 ((4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32], https://www.genome.jp/entry/K11530)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1725,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1707
OG_4609,2,2,0.263,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1734,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1718
OG_4610,1,4,0.389,K07481,"K07481 (transposase, IS5 family, https://www.genome.jp/entry/K07481)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1824;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2217;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2878;Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4714,,
OG_4611,2,2,0.337,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1859,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1585,
OG_4612,3,3,0.304,K03724,"K03724 (ATP-dependent helicase Lhr and Lhr-like helicase [EC:5.6.2.6 5.6.2.4], https://www.genome.jp/entry/K03724)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1879,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1563,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1810
OG_4613,2,2,0.284,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1922,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1652
OG_4614,2,2,0.401,K07246,"K07246 (tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83], https://www.genome.jp/entry/K07246)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2023,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1352,
OG_4615,2,2,0.404,,,,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2025,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1351,
OG_4616,2,2,0.494,K22443,"K22443 (carnitine monooxygenase subunit [EC:1.14.13.239], https://www.genome.jp/entry/K22443)",,,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2026,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_1350,
